id, year, conflict_name, country, date_start, best, type_of_violence 
141231, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-16T00:00:00, 1, 3 
142037, 2001, Government of Indonesia - Civilians, Indonesia, 2001-05-26T00:00:00, 0, 3 
163448, 2004, Indonesia:Aceh, Indonesia, 2004-09-25T00:00:00, 5, 1 
141275, 2000, Indonesia:Aceh, Indonesia, 2000-12-17T00:00:00, 1, 1 
140806, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-11T00:00:00, 2, 3 
163449, 2004, Indonesia:Aceh, Indonesia, 2004-09-26T00:00:00, 11, 1 
140835, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-11T00:00:00, 1, 3 
163471, 2004, Indonesia:Aceh, Indonesia, 2004-04-06T00:00:00, 4, 1 
140812, 2000, Indonesia:Aceh, Indonesia, 2000-09-10T00:00:00, 0, 1 
163472, 2004, Indonesia:Aceh, Indonesia, 2004-04-07T00:00:00, 4, 1 
140813, 2000, Indonesia:Aceh, Indonesia, 2000-09-12T00:00:00, 0, 1 
163488, 2004, Indonesia:Aceh, Indonesia, 2004-06-25T00:00:00, 6, 1 
140738, 2001, Indonesia:Aceh, Indonesia, 2001-06-21T00:00:00, 9, 1 
140814, 1999, Government of Indonesia - Civilians, Indonesia, 1999-01-31T00:00:00, 1, 3 
140836, 2000, Government of Indonesia - Civilians, Indonesia, 2000-01-03T00:00:00, 3, 3 
163489, 2004, Indonesia:Aceh, Indonesia, 2004-06-26T00:00:00, 16, 1 
163559, 2004, Indonesia:Aceh, Indonesia, 2004-04-14T00:00:00, 3, 1 
140739, 1999, Government of Indonesia - Civilians, Indonesia, 1999-01-25T00:00:00, 0, 3 
140740, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-25T00:00:00, 3, 3 
163849, 2004, GAM - Civilians, Indonesia, 2004-05-09T00:00:00, 1, 3 
140737, 2000, Indonesia:Aceh, Indonesia, 2000-09-03T00:00:00, 4, 1 
140742, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-09T00:00:00, 0, 3 
140743, 1999, Government of Indonesia - Civilians, Indonesia, 1999-10-17T00:00:00, 1, 3 
163956, 2004, Indonesia:Aceh, Indonesia, 2004-05-30T00:00:00, 1, 1 
140752, 1990, Government of Indonesia - Civilians, Indonesia, 1990-01-16T00:00:00, 1, 3 
140768, 1990, Government of Indonesia - Civilians, Indonesia, 1990-01-01T00:00:00, 3, 3 
140775, 1991, Government of Indonesia - Civilians, Indonesia, 1991-04-16T00:00:00, 2, 3 
140796, 2001, Government of Indonesia - Civilians, Indonesia, 2001-06-20T00:00:00, 0, 3 
140797, 2001, Government of Indonesia - Civilians, Indonesia, 2001-06-21T00:00:00, 1, 3 
140798, 1999, Government of Indonesia - Civilians, Indonesia, 1999-08-30T00:00:00, 6, 3 
140799, 1999, Government of Indonesia - Civilians, Indonesia, 1999-08-31T00:00:00, 1, 3 
140800, 1999, Government of Indonesia - Civilians, Indonesia, 1999-08-31T00:00:00, 2, 3 
140801, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-10T00:00:00, 1, 3 
140802, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-10T00:00:00, 1, 3 
140807, 1999, Government of Indonesia - Civilians, Indonesia, 1999-10-19T00:00:00, 5, 3 
140808, 1999, Government of Indonesia - Civilians, Indonesia, 1999-12-10T00:00:00, 1, 3 
140815, 1999, Government of Indonesia - Civilians, Indonesia, 1999-02-03T00:00:00, 21, 3 
140816, 2000, Indonesia:Aceh, Indonesia, 2000-09-12T00:00:00, 1, 1 
140817, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-26T00:00:00, 6, 3 
140818, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-26T00:00:00, 1, 3 
140819, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-27T00:00:00, 2, 3 
140820, 1999, Indonesia:Aceh, Indonesia, 1999-12-19T00:00:00, 3, 1 
140821, 1999, Indonesia:Aceh, Indonesia, 1999-12-21T00:00:00, 2, 1 
140822, 1999, Indonesia:Aceh, Indonesia, 1999-12-25T00:00:00, 1, 1 
140823, 1999, Indonesia:Aceh, Indonesia, 1999-12-27T00:00:00, 3, 1 
140824, 2000, Indonesia:Aceh, Indonesia, 2000-01-18T00:00:00, 3, 1 
140825, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-28T00:00:00, 1, 3 
140826, 2001, Government of Indonesia - Civilians, Indonesia, 2001-07-01T00:00:00, 0, 3 
140856, 1990, Indonesia:Aceh, Indonesia, 1990-07-06T00:00:00, 7, 1 
140858, 1990, Indonesia:Aceh, Indonesia, 1990-07-17T00:00:00, 1, 1 
140859, 1997, Government of Indonesia - Civilians, Indonesia, 1997-11-08T00:00:00, 0, 3 
140872, 1990, Indonesia:Aceh, Indonesia, 1990-06-29T00:00:00, 7, 1 
140903, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-11T00:00:00, 1, 3 
140873, 1990, Indonesia:Aceh, Indonesia, 1990-07-01T00:00:00, 1, 1 
140874, 1990, Indonesia:Aceh, Indonesia, 1990-07-18T00:00:00, 2, 1 
140885, 1998, Government of Indonesia - Civilians, Indonesia, 1998-04-01T00:00:00, 2, 3 
140893, 2000, Government of Indonesia - Civilians, Indonesia, 2000-01-19T00:00:00, 1, 3 
140896, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-11T00:00:00, 1, 3 
140997, 2005, Indonesia:Aceh, Indonesia, 2005-05-05T00:00:00, 1, 1 
140998, 2005, Indonesia:Aceh, Indonesia, 2005-05-18T00:00:00, 2, 1 
140999, 2005, Indonesia:Aceh, Indonesia, 2005-05-26T00:00:00, 4, 1 
141001, 1999, Government of Indonesia - Civilians, Indonesia, 1999-03-15T00:00:00, 1, 3 
141002, 1999, Government of Indonesia - Civilians, Indonesia, 1999-05-09T00:00:00, 1, 3 
141003, 1999, Government of Indonesia - Civilians, Indonesia, 1999-05-11T00:00:00, 1, 3 
141004, 2000, Indonesia:Aceh, Indonesia, 2000-10-03T00:00:00, 2, 1 
141005, 2000, Indonesia:Aceh, Indonesia, 2000-10-05T00:00:00, 0, 1 
141006, 2000, Indonesia:Aceh, Indonesia, 2000-10-05T00:00:00, 3, 1 
141008, 1999, Indonesia:East Timor, Indonesia, 1999-04-12T00:00:00, 2, 1 
141009, 2000, Indonesia:Aceh, Indonesia, 2000-02-17T00:00:00, 0, 1 
141010, 2000, Indonesia:Aceh, Indonesia, 2000-10-14T00:00:00, 1, 1 
141011, 2005, Indonesia:Aceh, Indonesia, 2005-06-25T00:00:00, 4, 1 
141012, 1999, Government of Indonesia - Civilians, Indonesia, 1999-03-16T00:00:00, 1, 3 
141013, 1999, Government of Indonesia - Civilians, Indonesia, 1999-05-16T00:00:00, 5, 3 
141014, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-06T00:00:00, 3, 3 
141015, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-13T00:00:00, 1, 3 
141016, 2000, Government of Indonesia - Civilians, Indonesia, 2000-09-06T00:00:00, 0, 3 
141017, 2001, Government of Indonesia - Civilians, Indonesia, 2001-05-31T00:00:00, 3, 3 
141024, 1990, Indonesia:Aceh, Indonesia, 1990-07-31T00:00:00, 1, 1 
141053, 2000, Indonesia:Aceh, Indonesia, 2000-10-14T00:00:00, 2, 1 
141025, 1991, Government of Indonesia - Civilians, Indonesia, 1991-11-20T00:00:00, 7, 3 
141037, 1990, Indonesia:Aceh, Indonesia, 1990-09-09T00:00:00, 2, 1 
163957, 2004, Indonesia:Aceh, Indonesia, 2004-05-30T00:00:00, 1, 1 
141038, 1990, Indonesia:Aceh, Indonesia, 1990-01-01T00:00:00, 0, 1 
141041, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-13T00:00:00, 2, 3 
141042, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-13T00:00:00, 1, 3 
141043, 2000, Government of Indonesia - Civilians, Indonesia, 2000-09-08T00:00:00, 20, 3 
141047, 1991, Government of Indonesia - Civilians, Indonesia, 1991-01-01T00:00:00, 2, 3 
141048, 1991, Government of Indonesia - Civilians, Indonesia, 1991-01-01T00:00:00, 1, 3 
141049, 1991, Government of Indonesia - Civilians, Indonesia, 1991-01-01T00:00:00, 2, 3 
141050, 2000, Indonesia:Aceh, Indonesia, 2000-02-17T00:00:00, 6, 1 
141051, 2000, Indonesia:Aceh, Indonesia, 2000-02-19T00:00:00, 3, 1 
141056, 2005, Indonesia:Aceh, Indonesia, 2005-07-03T00:00:00, 3, 1 
141057, 2005, Indonesia:Aceh, Indonesia, 2005-07-15T00:00:00, 1, 1 
141058, 1999, Government of Indonesia - Civilians, Indonesia, 1999-03-20T00:00:00, 4, 3 
141087, 1998, Government of Indonesia - Civilians, Indonesia, 1998-11-09T00:00:00, 1, 3 
141092, 1991, Indonesia:Aceh, Indonesia, 1991-09-29T00:00:00, 3, 1 
141093, 1998, Government of Indonesia - Civilians, Indonesia, 1998-11-13T00:00:00, 1, 3 
141095, 2001, Government of Indonesia - Civilians, Indonesia, 2001-08-30T00:00:00, 4, 3 
141096, 2001, Government of Indonesia - Civilians, Indonesia, 2001-08-30T00:00:00, 2, 3 
141098, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-05T00:00:00, 0, 3 
142039, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-08T00:00:00, 2, 3 
141099, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-05T00:00:00, 0, 3 
141100, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-06T00:00:00, 57, 3 
141102, 2000, Indonesia:Aceh, Indonesia, 2000-03-06T00:00:00, 2, 1 
141103, 1999, Government of Indonesia - Civilians, Indonesia, 1999-05-19T00:00:00, 1, 3 
141104, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-06T00:00:00, 2, 3 
141107, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-14T00:00:00, 4, 3 
141108, 1999, Indonesia:Aceh, Indonesia, 1999-07-13T00:00:00, 1, 1 
141110, 2000, Indonesia:Aceh, Indonesia, 2000-10-22T00:00:00, 4, 1 
141111, 2000, Indonesia:Aceh, Indonesia, 2000-10-23T00:00:00, 3, 1 
141112, 2000, Indonesia:Aceh, Indonesia, 2000-10-24T00:00:00, 10, 1 
141113, 2005, Indonesia:Aceh, Indonesia, 2005-08-21T00:00:00, 6, 1 
141114, 1999, Indonesia:Aceh, Indonesia, 1999-08-13T00:00:00, 0, 1 
141117, 2005, Indonesia:Aceh, Indonesia, 2005-10-12T00:00:00, 1, 1 
141118, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-06T00:00:00, 5, 3 
141119, 1999, Government of Indonesia - Civilians, Indonesia, 1999-05-19T00:00:00, 0, 3 
141120, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-06T00:00:00, 27, 3 
141184, 1991, Indonesia:Aceh, Indonesia, 1991-07-05T00:00:00, 4, 1 
141187, 1991, Indonesia:Aceh, Indonesia, 1991-07-03T00:00:00, 3, 1 
141200, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-07T00:00:00, 1, 3 
141203, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-15T00:00:00, 1, 3 
141204, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-16T00:00:00, 1, 3 
141205, 2000, Indonesia:Aceh, Indonesia, 2000-03-25T00:00:00, 2, 1 
141206, 2000, Indonesia:Aceh, Indonesia, 2000-03-26T00:00:00, 2, 1 
141207, 2000, Indonesia:Aceh, Indonesia, 2000-03-27T00:00:00, 0, 1 
141208, 2000, Government of Indonesia - Civilians, Indonesia, 2000-11-11T00:00:00, 4, 3 
141210, 2000, Government of Indonesia - Civilians, Indonesia, 2000-11-20T00:00:00, 0, 3 
141211, 2000, Indonesia:Aceh, Indonesia, 2000-11-05T00:00:00, 5, 1 
141212, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-04-23T00:00:00, 22, 2 
141217, 1999, Indonesia:Aceh, Indonesia, 1999-10-11T00:00:00, 1, 1 
141218, 1999, Indonesia:Aceh, Indonesia, 1999-10-12T00:00:00, 0, 1 
141219, 1999, Indonesia:Aceh, Indonesia, 1999-10-12T00:00:00, 0, 1 
141220, 1999, Indonesia:Aceh, Indonesia, 1999-10-12T00:00:00, 2, 1 
141224, 1999, Indonesia:Aceh, Indonesia, 1999-10-18T00:00:00, 0, 1 
141225, 2000, Indonesia:Aceh, Indonesia, 2000-04-05T00:00:00, 0, 1 
141226, 2000, Indonesia:Aceh, Indonesia, 2000-12-14T00:00:00, 0, 1 
141326, 2000, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 2000-11-16T00:00:00, 50, 2 
141227, 2000, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 2000-07-06T00:00:00, 4, 2 
141228, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-09T00:00:00, 1, 3 
141229, 1999, Government of Indonesia - Civilians, Indonesia, 1999-05-05T00:00:00, 9, 3 
141230, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-07T00:00:00, 2, 3 
141253, 1999, Government of Indonesia - Civilians, Indonesia, 1999-06-27T00:00:00, 0, 3 
141254, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-07T00:00:00, 4, 3 
141255, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-16T00:00:00, 2, 3 
141259, 1999, Indonesia:Aceh, Indonesia, 1999-10-29T00:00:00, 0, 1 
141260, 1999, Indonesia:Aceh, Indonesia, 1999-11-24T00:00:00, 2, 1 
141261, 1999, Indonesia:Aceh, Indonesia, 1999-11-24T00:00:00, 0, 1 
141262, 1999, Indonesia:Aceh, Indonesia, 1999-11-30T00:00:00, 2, 1 
141327, 2000, Indonesia:Aceh, Indonesia, 2000-04-25T00:00:00, 0, 1 
141263, 2000, Indonesia:Aceh, Indonesia, 2000-12-14T00:00:00, 9, 1 
141265, 2000, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 2000-07-31T00:00:00, 6, 2 
141266, 2000, Indonesia:Aceh, Indonesia, 2000-04-05T00:00:00, 0, 1 
141273, 1999, Indonesia:Aceh, Indonesia, 1999-12-01T00:00:00, 0, 1 
141274, 2000, Indonesia:Aceh, Indonesia, 2000-04-19T00:00:00, 0, 1 
141276, 2000, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 2000-08-01T00:00:00, 2, 2 
141277, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-10T00:00:00, 13, 3 
141278, 1999, Government of Indonesia - Civilians, Indonesia, 1999-06-30T00:00:00, 2, 3 
141279, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-07T00:00:00, 1, 3 
141280, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-16T00:00:00, 1, 3 
141292, 2001, Dayak - Madurese, Indonesia, 2001-02-18T00:00:00, 60, 2 
141294, 2001, Dayak - Madurese, Indonesia, 2001-02-18T00:00:00, 17, 2 
141295, 1997, Dayak - Madurese, Indonesia, 1997-02-19T00:00:00, 17, 2 
141338, 1997, Dayak - Madurese, Indonesia, 1997-02-01T00:00:00, 131, 2 
163850, 2004, GAM - Civilians, Indonesia, 2004-05-23T00:00:00, 1, 3 
141296, 1997, Dayak - Madurese, Indonesia, 1997-01-31T00:00:00, 148, 2 
141297, 2001, Dayak - Madurese, Indonesia, 2001-02-25T00:00:00, 118, 2 
141298, 1997, Dayak - Madurese, Indonesia, 1997-02-01T00:00:00, 4, 2 
141328, 2000, Indonesia:Aceh, Indonesia, 2000-05-05T00:00:00, 0, 1 
141329, 2000, Indonesia:Aceh, Indonesia, 2000-12-17T00:00:00, 3, 1 
141299, 1997, Dayak - Madurese, Indonesia, 1997-02-18T00:00:00, 15, 2 
141300, 1997, Dayak - Madurese, Indonesia, 1997-01-31T00:00:00, 1, 2 
141301, 1997, Dayak - Madurese, Indonesia, 1997-01-31T00:00:00, 4, 2 
141302, 1997, Dayak - Madurese, Indonesia, 1997-01-30T00:00:00, 2, 2 
141303, 2001, Dayak - Madurese, Indonesia, 2001-02-18T00:00:00, 47, 2 
141304, 2001, Dayak - Madurese, Indonesia, 2001-02-18T00:00:00, 0, 2 
141317, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-07T00:00:00, 6, 3 
141334, 1999, Government of Indonesia - Civilians, Indonesia, 1999-07-06T00:00:00, 1, 3 
141335, 1999, Government of Indonesia - Civilians, Indonesia, 1999-07-12T00:00:00, 0, 3 
141336, 1997, Dayak - Madurese, Indonesia, 1997-01-01T00:00:00, 20, 2 
141337, 1997, Dayak - Madurese, Indonesia, 1997-01-31T00:00:00, 1, 2 
141397, 1999, Indonesia:Aceh, Indonesia, 1999-06-08T00:00:00, 2, 1 
141339, 1997, Dayak - Madurese, Indonesia, 1997-02-01T00:00:00, 1, 2 
141340, 1997, Dayak - Madurese, Indonesia, 1997-02-02T00:00:00, 12, 2 
141342, 2001, Dayak - Madurese, Indonesia, 2001-02-18T00:00:00, 110, 2 
142034, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-25T00:00:00, 3, 3 
141344, 2001, Dayak - Madurese, Indonesia, 2001-02-18T00:00:00, 8, 2 
141345, 1999, Indonesia:Aceh, Indonesia, 1999-12-04T00:00:00, 2, 1 
141346, 1999, Indonesia:Aceh, Indonesia, 1999-12-05T00:00:00, 1, 1 
141356, 2001, Dayak - Madurese, Indonesia, 2001-03-08T00:00:00, 1, 2 
141357, 2001, Dayak - Madurese, Indonesia, 2001-04-02T00:00:00, 1, 2 
141358, 2000, Indonesia:Aceh, Indonesia, 2000-12-17T00:00:00, 2, 1 
141652, 1999, Government of Indonesia - Civilians, Indonesia, 1999-08-07T00:00:00, 1, 3 
141359, 1999, Dayak, Malay - Madurese, Indonesia, 1999-03-16T00:00:00, 53, 2 
141360, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-13T00:00:00, 1, 3 
141361, 2001, Dayak - Madurese, Indonesia, 2001-03-08T00:00:00, 13, 2 
141362, 2001, Dayak - Madurese, Indonesia, 2001-03-08T00:00:00, 2, 2 
141363, 2001, Dayak - Madurese, Indonesia, 2001-03-22T00:00:00, 4, 2 
141364, 2001, Dayak - Madurese, Indonesia, 2001-03-22T00:00:00, 11, 2 
141365, 1999, Government of Indonesia - Civilians, Indonesia, 1999-07-12T00:00:00, 0, 3 
141366, 2001, Dayak - Madurese, Indonesia, 2001-03-31T00:00:00, 0, 2 
141367, 2001, Dayak - Madurese, Indonesia, 2001-04-03T00:00:00, 17, 2 
141369, 1999, Indonesia:East Timor, Indonesia, 1999-04-12T00:00:00, 2, 1 
141370, 1999, Indonesia:East Timor, Indonesia, 1999-03-04T00:00:00, 2, 1 
141375, 1999, Indonesia:East Timor, Indonesia, 1999-04-10T00:00:00, 0, 1 
141381, 1999, Indonesia:East Timor, Indonesia, 1999-04-16T00:00:00, 3, 1 
141398, 1999, Indonesia:Aceh, Indonesia, 1999-06-09T00:00:00, 0, 1 
141383, 1992, Indonesia:East Timor, Indonesia, 1992-06-22T00:00:00, 2, 1 
141386, 1999, Indonesia:East Timor, Indonesia, 1999-05-09T00:00:00, 0, 1 
141389, 1999, Indonesia:East Timor, Indonesia, 1999-09-13T00:00:00, 1, 1 
141390, 1999, Indonesia:East Timor, Indonesia, 1999-09-21T00:00:00, 4, 1 
141406, 1999, Indonesia:Aceh, Indonesia, 1999-07-12T00:00:00, 4, 1 
141391, 1999, Indonesia:East Timor, Indonesia, 1999-09-22T00:00:00, 12, 1 
141392, 1999, Indonesia:Aceh, Indonesia, 1999-01-09T00:00:00, 4, 1 
141393, 1999, Indonesia:Aceh, Indonesia, 1999-12-07T00:00:00, 0, 1 
141449, 2000, Indonesia:Aceh, Indonesia, 2000-05-26T00:00:00, 3, 1 
141396, 1999, Indonesia:Aceh, Indonesia, 1999-05-29T00:00:00, 9, 1 
163873, 2004, GAM - Civilians, Indonesia, 2004-06-24T00:00:00, 1, 3 
141410, 1999, Indonesia:Aceh, Indonesia, 1999-06-27T00:00:00, 1, 1 
141411, 1992, Indonesia:East Timor, Indonesia, 1992-10-03T00:00:00, 2, 1 
141412, 1999, Indonesia:Aceh, Indonesia, 1999-07-12T00:00:00, 4, 1 
141413, 1999, Indonesia:Aceh, Indonesia, 1999-07-16T00:00:00, 2, 1 
141484, 2001, Indonesia:Aceh, Indonesia, 2001-03-13T00:00:00, 64, 1 
141414, 1999, Indonesia:Aceh, Indonesia, 1999-07-23T00:00:00, 31, 1 
141423, 1999, Indonesia:Aceh, Indonesia, 1999-12-20T00:00:00, 2, 1 
141424, 1999, Indonesia:Aceh, Indonesia, 1999-12-27T00:00:00, 3, 1 
141425, 1999, Indonesia:Aceh, Indonesia, 1999-12-28T00:00:00, 2, 1 
141426, 1999, Indonesia:Aceh, Indonesia, 1999-12-31T00:00:00, 1, 1 
141427, 1999, Indonesia:Aceh, Indonesia, 1999-07-01T00:00:00, 0, 1 
141428, 2000, Indonesia:Aceh, Indonesia, 2000-01-05T00:00:00, 0, 1 
141429, 2000, Indonesia:Aceh, Indonesia, 2000-01-06T00:00:00, 1, 1 
141430, 2000, Indonesia:Aceh, Indonesia, 2000-01-08T00:00:00, 2, 1 
141459, 2000, Indonesia:Aceh, Indonesia, 2000-07-13T00:00:00, 4, 1 
141460, 2000, Indonesia:Aceh, Indonesia, 2000-10-15T00:00:00, 4, 1 
141462, 2000, Indonesia:Aceh, Indonesia, 2000-11-02T00:00:00, 2, 1 
141463, 2001, Indonesia:Aceh, Indonesia, 2001-01-10T00:00:00, 2, 1 
141473, 2001, Indonesia:Aceh, Indonesia, 2001-01-06T00:00:00, 3, 1 
141475, 2001, Indonesia:Aceh, Indonesia, 2001-01-04T00:00:00, 4, 1 
141464, 2000, Indonesia:Aceh, Indonesia, 2000-11-08T00:00:00, 25, 1 
141466, 2000, Indonesia:Aceh, Indonesia, 2000-11-18T00:00:00, 1, 1 
141467, 2000, Indonesia:Aceh, Indonesia, 2000-12-06T00:00:00, 1, 1 
141468, 2000, Indonesia:Aceh, Indonesia, 2000-12-12T00:00:00, 0, 1 
141469, 2000, Indonesia:Aceh, Indonesia, 2000-12-04T00:00:00, 8, 1 
141470, 2000, Indonesia:Aceh, Indonesia, 2000-12-20T00:00:00, 2, 1 
141471, 2001, Indonesia:Aceh, Indonesia, 2001-01-01T00:00:00, 7, 1 
142060, 1999, Government of Indonesia - Civilians, Indonesia, 1999-04-21T00:00:00, 1, 3 
141472, 2001, Indonesia:Aceh, Indonesia, 2001-01-06T00:00:00, 2, 1 
141476, 2001, Indonesia:Aceh, Indonesia, 2001-01-10T00:00:00, 2, 1 
141477, 2001, Indonesia:Aceh, Indonesia, 2001-01-12T00:00:00, 3, 1 
141478, 2001, Indonesia:Aceh, Indonesia, 2001-01-12T00:00:00, 0, 1 
141479, 2001, Indonesia:Aceh, Indonesia, 2001-01-13T00:00:00, 3, 1 
141480, 2001, Indonesia:Aceh, Indonesia, 2001-03-03T00:00:00, 7, 1 
141481, 2001, Indonesia:Aceh, Indonesia, 2001-03-08T00:00:00, 5, 1 
141482, 2001, Indonesia:Aceh, Indonesia, 2001-03-17T00:00:00, 4, 1 
141485, 2001, Indonesia:Aceh, Indonesia, 2001-05-22T00:00:00, 3, 1 
141486, 2001, Indonesia:Aceh, Indonesia, 2001-06-04T00:00:00, 5, 1 
141488, 2001, Indonesia:Aceh, Indonesia, 2001-06-20T00:00:00, 8, 1 
141489, 2001, Indonesia:Aceh, Indonesia, 2001-06-06T00:00:00, 50, 1 
141490, 2001, Indonesia:Aceh, Indonesia, 2001-06-14T00:00:00, 1, 1 
141498, 2001, Indonesia:Aceh, Indonesia, 2001-12-24T00:00:00, 4, 1 
141491, 2001, Indonesia:Aceh, Indonesia, 2001-06-29T00:00:00, 20, 1 
141492, 2001, Indonesia:Aceh, Indonesia, 2001-08-26T00:00:00, 4, 1 
141493, 2001, Indonesia:Aceh, Indonesia, 2001-08-30T00:00:00, 1, 1 
141494, 2001, Indonesia:Aceh, Indonesia, 2001-10-14T00:00:00, 4, 1 
141495, 2001, Indonesia:Aceh, Indonesia, 2001-10-14T00:00:00, 5, 1 
141496, 2001, Indonesia:Aceh, Indonesia, 2001-09-15T00:00:00, 5, 1 
141507, 2005, Indonesia:Aceh, Indonesia, 2005-01-01T00:00:00, 3, 1 
141497, 2001, Indonesia:Aceh, Indonesia, 2001-10-13T00:00:00, 2, 1 
141499, 2001, Indonesia:Aceh, Indonesia, 2001-12-25T00:00:00, 0, 1 
141500, 2001, Indonesia:Aceh, Indonesia, 2001-12-27T00:00:00, 4, 1 
141501, 2001, Indonesia:Aceh, Indonesia, 2001-10-23T00:00:00, 4, 1 
141503, 2001, Indonesia:Aceh, Indonesia, 2001-11-24T00:00:00, 3, 1 
141505, 2001, Indonesia:Aceh, Indonesia, 2001-12-04T00:00:00, 2, 1 
141506, 2001, Indonesia:Aceh, Indonesia, 2001-12-21T00:00:00, 6, 1 
141508, 2005, Indonesia:Aceh, Indonesia, 2005-01-05T00:00:00, 2, 1 
141509, 2005, Indonesia:Aceh, Indonesia, 2005-01-06T00:00:00, 112, 1 
141510, 2005, Indonesia:Aceh, Indonesia, 2005-01-17T00:00:00, 1, 1 
141512, 2005, Indonesia:Aceh, Indonesia, 2005-02-20T00:00:00, 1, 1 
141513, 2005, Indonesia:Aceh, Indonesia, 2005-02-26T00:00:00, 1, 1 
141515, 2005, Indonesia:Aceh, Indonesia, 2005-03-03T00:00:00, 4, 1 
163875, 2004, Indonesia:Aceh, Indonesia, 2004-04-05T00:00:00, 1, 1 
141516, 2005, Indonesia:Aceh, Indonesia, 2005-03-21T00:00:00, 1, 1 
141518, 2005, Indonesia:Aceh, Indonesia, 2005-04-08T00:00:00, 1, 1 
141522, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-01-19T00:00:00, 51, 2 
141523, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-02-13T00:00:00, 15, 2 
141524, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-03-10T00:00:00, 10, 2 
141525, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-02-24T00:00:00, 1, 2 
142035, 1999, Government of Indonesia - Civilians, Indonesia, 1999-09-26T00:00:00, 1, 3 
141526, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-02-28T00:00:00, 6, 2 
141527, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-04-05T00:00:00, 6, 2 
141528, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-04-06T00:00:00, 6, 2 
141529, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-04-06T00:00:00, 28, 2 
141530, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-03-13T00:00:00, 1, 2 
141531, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-01-19T00:00:00, 0, 2 
141532, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-03-28T00:00:00, 2, 2 
141533, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-04-01T00:00:00, 0, 2 
141534, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-04-24T00:00:00, 60, 2 
141536, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-07-15T00:00:00, 0, 2 
141538, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-07-27T00:00:00, 24, 2 
141545, 1999, Christians (Indonesia) - Muslims (Indonesia), Indonesia, 1999-09-20T00:00:00, 3, 2 
